contigName	contigLen	totalAvgDepth	SRR24442552_sub_sorted.bam	SRR24442552_sub_sorted.bam-var
k141_156	1469	4.83624	4.83624	5.24932
k141_6386	1639	4.76024	4.76024	2.63805
k141_6387	601	1.54989	1.54989	0.301394
k141_2223	4126	4.69769	4.69769	3.70933
k141_6388	335	3.06486	3.06486	1.05012
k141_6389	426	2.1087	2.1087	0.533598
k141_4337	3545	4.13697	4.13697	2.7475
k141_6390	785	4.26457	4.26457	2.58919
k141_4338	416	4.05263	4.05263	0.404766
k141_157	1737	4.9937	4.9937	3.67334
k141_2224	858	6.46328	6.46328	1.75395
k141_158	345	4.22564	4.22564	0.85604
k141_6391	616	4.56438	4.56438	2.2851
k141_4339	862	2.79635	2.79635	1.28758
k141_6392	419	2.05948	2.05948	0.503913
k141_159	629	2.69729	2.69729	1.11528
k141_6393	419	2.49442	2.49442	0.564332
k141_6394	1626	2.67547	2.67547	1.2553
k141_4340	2026	6.84488	6.84488	5.48689
k141_6395	1044	3.03132	3.03132	1.19946
k141_6396	880	2.73973	2.73973	0.947254
k141_6397	529	5.34829	5.34829	1.53975
k141_6398	957	3.32714	3.32714	0.957366
k141_160	4325	5.29844	5.29844	4.2981
k141_6399	1086	4.6485	4.6485	2.35011
k141_2225	6142	4.35147	4.35147	2.94162
k141_4341	3965	4.35649	4.35649	3.05848
k141_6400	587	2.48284	2.48284	2.65395
k141_2226	478	2.57317	2.57317	1.2301
k141_2227	557	3.32678	3.32678	2.06783
k141_4342	925	4.74581	4.74581	3.15624
k141_6401	1030	4.72159	4.72159	3.48213
k141_6402	374	1.01339	1.01339	0.273363
k141_6403	526	4.52394	4.52394	4.20742
k141_4343	1400	5.0784	5.0784	1.8193
k141_2228	1702	3.07925	3.07925	0.646846
k141_6404	895	3.95973	3.95973	3.79141
k141_6405	463	4.58786	4.58786	1.15331
k141_161	4635	4.91304	4.91304	3.74719
k141_2229	913	3.73657	3.73657	2.32552
k141_4344	1356	3.85904	3.85904	2.43655
k141_162	439	1.72664	1.72664	0.296544
k141_2230	489	3.99705	3.99705	0.914192
k141_6406	818	2.14072	2.14072	0.891708
k141_4345	569	4.70167	4.70167	2.10936
k141_163	512	2.22652	2.22652	0.724168
k141_6407	660	4.65098	4.65098	4.4359
k141_4346	925	5.66452	5.66452	3.10951
k141_6408	575	2.88706	2.88706	1.15703
k141_4347	319	2.25444	2.25444	0.583686
k141_2231	1310	4.19828	4.19828	1.7881
k141_2232	321	1.22807	1.22807	0.177089
k141_4348	1100	4.54	4.54	4.16225
k141_4349	603	2.25386	2.25386	0.853556
k141_6409	2205	4.4983	4.4983	1.82558
k141_2233	2222	5.64044	5.64044	4.18696
k141_2234	410	1.59231	1.59231	0.242412
k141_2235	320	2.45882	2.45882	0.427288
k141_2236	712	2.91637	2.91637	2.05181
k141_4350	2002	3.99514	3.99514	2.81411
k141_4351	322	1.55814	1.55814	0.248062
k141_2237	446	1.93919	1.93919	0.39629
k141_2238	749	2.58765	2.58765	1.02534
k141_164	5685	4.48257	4.48257	3.15539
k141_2239	336	3.14516	3.14516	0.946381
k141_6410	2610	4.66667	4.66667	3.86448
k141_165	378	1.32895	1.32895	0.221713
k141_2240	379	1.72489	1.72489	0.445913
k141_166	320	1.33529	1.33529	0.247859
k141_2241	2205	3.95669	3.95669	3.95964
k141_6411	3737	4.35824	4.35824	4.506
k141_6412	359	2.22967	2.22967	0.177769
k141_4352	5683	5.41496	5.41496	4.29907
k141_2242	2705	4.66497	4.66497	2.58466
k141_167	4965	4.82222	4.82222	3.45103
k141_6413	1744	3.29611	3.29611	1.4201
k141_6414	401	1.63745	1.63745	0.232032
k141_6415	449	2.38462	2.38462	0.23748
k141_4353	1725	5.16254	5.16254	2.87317
k141_2243	2188	4.32237	4.32237	2.87147
k141_6416	1094	3.34958	3.34958	1.82676
k141_2244	629	2.21712	2.21712	1.18708
k141_4354	993	3.07117	3.07117	0.890413
k141_6417	325	4.19429	4.19429	0.663187
k141_168	2210	6.13204	6.13204	4.97917
k141_2245	368	2.36697	2.36697	0.417707
k141_4355	447	1.46128	1.46128	0.24934
k141_6418	507	4.45098	4.45098	0.635933
k141_4356	323	4.74566	4.74566	0.609356
k141_2246	502	2.28977	2.28977	0.673629
k141_4357	377	1.3348	1.3348	0.223695
k141_6419	492	3.16374	3.16374	1.67986
k141_2247	541	5.02046	5.02046	1.25086
k141_4358	812	2.80211	2.80211	1.72024
k141_6420	1165	4.14877	4.14877	3.19183
k141_169	2067	5.09025	5.09025	4.29091
k141_6421	311	0.937888	0.937888	0.0586179
k141_2248	1070	5.47283	5.47283	2.58034
k141_170	655	2.92673	2.92673	0.956927
k141_6422	521	1.98383	1.98383	0.853794
k141_6423	332	2.55494	2.55494	0.325694
k141_171	618	1.91453	1.91453	0.352422
k141_4359	2135	5.1995	5.1995	3.38558
k141_6424	356	2.17961	2.17961	0.294412
k141_4360	336	2.82796	2.82796	0.294565
k141_4361	314	2.85976	2.85976	0.452604
k141_6425	354	3.87255	3.87255	1.38269
k141_2249	2110	3.68827	3.68827	1.95331
k141_6426	986	5.16866	5.16866	5.18231
k141_2250	363	1.48826	1.48826	0.251041
k141_6427	309	2.34591	2.34591	0.784652
k141_172	1844	5.13872	5.13872	3.29144
k141_173	364	1.74299	1.74299	0.360867
k141_6428	867	2.01953	2.01953	1.18118
k141_2251	994	4.97393	4.97393	2.01592
k141_174	530	2.45	2.45	0.643931
k141_6429	597	6.11857	6.11857	5.52629
k141_6430	582	5.28009	5.28009	2.87497
k141_2252	1061	4.10428	4.10428	2.76385
k141_6431	304	0.987013	0.987013	0.0129021
k141_2253	360	4.43333	4.43333	0.543381
k141_175	1262	4.10162	4.10162	3.55133
k141_4362	3536	5.30272	5.30272	4.06529
k141_2254	703	1.44665	1.44665	0.830933
k141_176	591	2.28798	2.28798	1.55552
k141_2255	890	3.97838	3.97838	2.76003
k141_2256	551	2.27182	2.27182	0.203428
k141_177	1191	4.7512	4.7512	3.45053
k141_6432	2213	4.70286	4.70286	3.53586
k141_4363	1615	4.23481	4.23481	4.19484
k141_2257	558	6.19608	6.19608	3.68628
k141_4364	325	1.58857	1.58857	0.243547
k141_4365	344	1.56186	1.56186	0.247449
k141_178	940	3.48101	3.48101	0.822836
k141_4366	369	7.2968	7.2968	4.90691
k141_2258	838	4.56977	4.56977	2.04459
k141_6433	1196	4.6501	4.6501	1.81812
k141_2259	377	2.6652	2.6652	0.648474
k141_6434	647	5.87928	5.87928	1.14669
k141_179	1358	4.72268	4.72268	7.11361
k141_180	461	4.34084	4.34084	1.10281
k141_4367	1767	4.42672	4.42672	3.00346
k141_6435	796	3.06347	3.06347	1.34636
k141_181	345	2.72821	2.72821	0.838118
k141_4368	555	2.27901	2.27901	0.652157
k141_4369	474	3.74383	3.74383	1.24996
k141_4370	312	1.7716	1.7716	0.177325
k141_4371	1183	4.88964	4.88964	9.15245
k141_182	1995	4.45041	4.45041	2.88109
k141_183	430	2.72857	2.72857	0.427855
k141_4372	852	2.02422	2.02422	1.02794
k141_4373	362	0.551887	0.551887	0.24848
k141_4374	364	1.41589	1.41589	0.244065
k141_184	1341	5.42905	5.42905	3.08551
k141_185	855	3.66667	3.66667	1.05777
k141_4375	1320	3.55299	3.55299	6.45601
k141_2260	6254	11.4379	11.4379	18.5847
k141_186	561	3.45012	3.45012	0.535921
k141_2261	566	2.1899	2.1899	0.848187
k141_2262	723	3.31937	3.31937	3.49748
k141_6436	7658	4.95045	4.95045	4.76252
k141_2263	1539	3.87329	3.87329	1.29806
k141_6437	555	4.42222	4.42222	2.6901
k141_2264	320	3.19412	3.19412	0.394048
k141_4376	3180	5.22178	5.22178	4.91087
k141_2265	647	2.8994	2.8994	1.15115
k141_6438	1125	5.27692	5.27692	1.44889
k141_4377	337	2.50267	2.50267	0.380369
k141_4378	397	1.75304	1.75304	0.186728
k141_2266	835	2.15182	2.15182	1.58804
k141_6439	1092	5.15074	5.15074	1.58193
k141_4379	909	3.40843	3.40843	1.86199
k141_2267	1084	4.86081	4.86081	4.74373
k141_2268	629	1.54906	1.54906	0.248111
k141_6440	2410	5.03584	5.03584	3.09256
k141_187	5888	4.34385	4.34385	4.43379
k141_6441	426	4.48913	4.48913	0.65079
k141_188	935	5.43949	5.43949	7.95841
k141_2269	2289	4.28004	4.28004	3.72278
k141_6442	1234	5.78137	5.78137	4.69175
k141_4380	3264	5.31535	5.31535	8.69858
k141_2270	654	3.42262	3.42262	1.67194
k141_2271	502	1.8892	1.8892	0.469168
k141_4381	603	2.61369	2.61369	1.58716
k141_2272	540	2.14615	2.14615	1.14311
k141_189	1522	3.31341	3.31341	1.05415
k141_2273	605	4.28571	4.28571	2.14286
k141_4382	996	4.07565	4.07565	2.41084
k141_2274	531	1.19423	1.19423	0.309547
k141_4383	379	4.81659	4.81659	2.94867
k141_2275	410	4.55769	4.55769	2.36346
k141_2276	344	2.74227	2.74227	0.244111
k141_6443	2904	4.38272	4.38272	2.36856
k141_2277	511	1.46537	1.46537	0.405048
k141_2278	420	2.12963	2.12963	0.908785
k141_6444	724	3.9878	3.9878	2.10631
k141_190	2630	4.1125	4.1125	3.32542
k141_6445	1529	3.95649	3.95649	3.16357
k141_6446	327	1.87006	1.87006	0.147792
k141_6447	545	1.86582	1.86582	0.355048
k141_2279	2769	3.81863	3.81863	1.87271
k141_191	1785	4.55168	4.55168	2.7016
k141_6448	1296	4.59162	4.59162	2.32042
k141_192	1298	3.66115	3.66115	2.0237
k141_6449	1207	4.29991	4.29991	2.5151
k141_2280	1976	4.88883	4.88883	3.06983
k141_193	392	4.71074	4.71074	1.69192
k141_2281	211	1	1	0
k141_6450	718	2.34507	2.34507	0.579131
k141_2282	851	3.52354	3.52354	2.48409
k141_6451	1959	4.48535	4.48535	3.47883
k141_2283	1690	3.99091	3.99091	3.71792
k141_6452	735	3.48889	3.48889	2.46606
k141_2284	785	2.06142	2.06142	0.928406
k141_2285	380	2.26087	2.26087	0.350865
k141_2286	704	3.2491	3.2491	1.44236
k141_2287	1055	4.05525	4.05525	3.5589
k141_194	4389	4.96674	4.96674	3.6461
k141_4384	9382	4.45678	4.45678	4.47718
k141_2288	691	2.91497	2.91497	0.685351
k141_195	719	3.99824	3.99824	3.26936
k141_6453	3058	4.54642	4.54642	3.03364
k141_196	379	4	4	1.20175
k141_2289	716	6.65018	6.65018	3.12343
k141_4385	1058	3.61674	3.61674	1.2245
k141_2290	672	5.13027	5.13027	3.94845
k141_197	964	3.33538	3.33538	1.07188
k141_4386	799	4.50077	4.50077	4.35841
k141_6454	2076	4.83697	4.83697	2.6851
k141_4387	871	3.53398	3.53398	1.3603
k141_2291	1151	1.7962	1.7962	0.664415
k141_2292	419	3.12268	3.12268	0.242357
k141_2293	304	0.974026	0.974026	0.0254648
k141_4388	777	3.28389	3.28389	1.49435
k141_6455	1355	3.88465	3.88465	2.79321
k141_198	2060	5.31309	5.31309	3.38543
k141_199	394	2.29918	2.29918	0.860739
k141_6456	1118	5.16736	5.16736	5.11159
k141_4389	1535	4.33646	4.33646	3.17286
k141_6457	386	1.91525	1.91525	0.443851
k141_4390	417	2.42322	2.42322	0.387879
k141_200	1084	4.55139	4.55139	1.81463
k141_6458	446	2.27027	2.27027	0.597892
k141_201	352	3.10396	3.10396	0.581178
k141_4391	429	2.43369	2.43369	0.311234
k141_202	853	4.24751	4.24751	1.36885
k141_6459	1689	5.15075	5.15075	4.17884
k141_2294	3726	4.04698	4.04698	6.03799
k141_6460	362	3.89623	3.89623	1.42994
k141_2295	338	2.25532	2.25532	0.287406
k141_2296	805	2.66412	2.66412	0.929828
k141_203	1582	4.125	4.125	2.31071
k141_6461	1588	5.89777	5.89777	6.68197
k141_6462	508	2.11173	2.11173	0.474874
k141_6463	468	1.90252	1.90252	0.372171
k141_4392	3576	4.43374	4.43374	2.99022
k141_2297	1757	4.7374	4.7374	5.74051
k141_4393	343	1.56995	1.56995	0.246384
k141_2298	357	2.86957	2.86957	0.560574
k141_2299	395	4.93878	4.93878	0.721647
k141_4394	739	2.17317	2.17317	0.568599
k141_6464	1618	4.64305	4.64305	1.86298
k141_2300	692	2.14022	2.14022	0.420227
k141_4395	305	6.09677	6.09677	1.73732
k141_4396	446	1.81757	1.81757	0.414063
k141_4397	372	3	3	0.307692
k141_4398	834	4.97368	4.97368	1.34923
k141_204	4157	4.78238	4.78238	5.81388
k141_6465	2143	5.1154	5.1154	4.24171
k141_4399	1067	4.86369	4.86369	7.05451
k141_6466	785	2.35591	2.35591	0.680705
k141_4400	348	3.02525	3.02525	0.0958056
k141_2301	3183	4.11968	4.11968	3.4036
k141_6467	412	1.70992	1.70992	1.70097
k141_6468	302	2.61184	2.61184	0.239064
k141_4401	364	3.06542	3.06542	0.793823
k141_205	1297	3.14298	3.14298	2.00222
k141_4402	334	1.2337	1.2337	0.180061
k141_6469	575	4	4	1.01887
k141_6470	345	1.65641	1.65641	0.226698
k141_6471	339	4.10582	4.10582	1.79726
k141_6472	305	1.82581	1.82581	0.144785
k141_6473	334	2.68478	2.68478	1.36458
k141_4403	1978	4.50492	4.50492	2.93975
k141_4404	304	3.33117	3.33117	0.379806
k141_206	2494	4.41254	4.41254	2.09906
k141_2302	3170	4.94669	4.94669	5.22047
k141_4405	418	1.79104	1.79104	0.203365
k141_2303	638	5.1332	5.1332	2.68243
k141_2304	306	3.54487	3.54487	0.327006
k141_4406	496	4.25723	4.25723	0.991615
k141_4407	313	2.28834	2.28834	0.317579
k141_4408	661	2.12524	2.12524	0.619577
k141_2305	1552	3.72611	3.72611	3.06844
k141_4409	789	2.90141	2.90141	1.39623
k141_2306	598	1.39732	1.39732	0.495027
k141_6474	4500	4.06299	4.06299	2.65682
k141_6475	334	2.82609	2.82609	1.27014
k141_6476	464	1.68471	1.68471	0.619128
k141_6477	383	1.88412	1.88412	0.171858
k141_6478	342	1.57812	1.57812	0.245173
k141_6479	1485	5.21423	5.21423	2.16996
k141_2307	3200	4.54721	4.54721	2.70113
k141_2308	315	2.62424	2.62424	0.504287
k141_207	6205	4.7308	4.7308	4.15545
k141_4410	4455	4.86016	4.86016	3.57386
k141_6480	2188	4.36212	4.36212	4.21543
k141_2309	2387	5.07599	5.07599	3.88065
k141_208	2166	5.64534	5.64534	5.22747
k141_4411	1400	4.2784	4.2784	1.71426
k141_2310	303	2.0915	2.0915	0.25473
k141_2311	782	2.48734	2.48734	1.18526
k141_4412	1728	4.89163	4.89163	5.18987
k141_209	2211	3.99515	3.99515	2.15144
k141_4413	562	4.1432	4.1432	2.38576
k141_210	381	2.51082	2.51082	0.598796
k141_211	323	2.62428	2.62428	0.491732
k141_2312	1889	4.85049	4.85049	4.54379
k141_2313	312	1.87037	1.87037	0.113526
k141_6481	4517	5.357	5.357	3.94611
k141_4414	1376	5.9584	5.9584	4.56562
k141_6482	676	2.45817	2.45817	0.385868
k141_6483	324	1.59195	1.59195	0.24294
k141_4415	1022	4.12041	4.12041	2.94645
k141_2314	2332	4.24656	4.24656	2.75166
k141_2315	394	1.2418	1.2418	0.184089
k141_2316	472	2.39752	2.39752	0.66392
k141_6484	1422	3.49214	3.49214	0.889001
k141_2317	309	2.77358	2.77358	0.17626
k141_6485	347	1.98477	1.98477	0.0252771
k141_6486	346	2.17857	2.17857	0.147436
k141_6487	482	2.28614	2.28614	0.48887
k141_6488	374	1.35268	1.35268	0.22932
k141_6489	446	2.01014	2.01014	0.627013
k141_212	5157	5.60935	5.60935	5.34903
k141_213	612	1.88312	1.88312	0.433162
k141_214	524	3.14973	3.14973	0.96412
k141_4416	3752	5.20211	5.20211	4.37246
k141_215	327	0.858757	0.858757	0.121982
k141_6490	2296	4.48462	4.48462	2.69651
k141_216	1324	5.87564	5.87564	9.67077
k141_2318	4307	4.69521	4.69521	3.35298
k141_4417	1581	4.20475	4.20475	2.05664
k141_217	364	1.59346	1.59346	0.242398
k141_4418	493	1.32362	1.32362	0.219529
k141_218	735	5.5265	5.5265	4.39699
k141_2319	918	3.66406	3.66406	2.78136
k141_2320	360	4.97619	4.97619	1.43962
k141_220	490	3.17647	3.17647	1.57348
k141_4419	1324	3.77342	3.77342	3.55133
k141_2321	1853	3.57134	3.57134	3.31325
k141_6491	4153	6.45466	6.45466	3.52443
k141_6492	339	1.62434	1.62434	0.235787
k141_4420	2033	3.60701	3.60701	3.41826
k141_6493	1680	5.45948	5.45948	3.86916
k141_4421	1918	3.38914	3.38914	1.17277
k141_6494	577	2.51991	2.51991	0.292444
k141_4422	1603	5.78321	5.78321	9.29103
k141_4423	307	1.61146	1.61146	0.239098
k141_6495	1556	3.66572	3.66572	2.07466
k141_2322	4459	4.82618	4.82618	4.75195
k141_4424	403	4.56917	4.56917	5.00809
k141_221	6992	6.33616	6.33616	6.35387
k141_6496	1455	3.96398	3.96398	1.82769
k141_222	502	2.08807	2.08807	0.137521
k141_4425	1488	5.25112	5.25112	5.72148
k141_4426	352	2.97525	2.97525	0.322767
k141_4427	419	1.95911	1.95911	0.330411
k141_2323	2125	4.65772	4.65772	5.26072
k141_4428	311	1.61491	1.61491	0.238276
k141_223	1284	4.21958	4.21958	5.45133
k141_224	334	1.57065	1.57065	0.246348
k141_6497	2186	4.00393	4.00393	3.57739
k141_6498	314	2.5122	2.5122	0.251384
k141_2324	2419	3.48612	3.48612	3.54091
k141_6499	1499	3.85545	3.85545	2.16975
k141_2325	536	7.31865	7.31865	3.16832
k141_2326	632	4.36307	4.36307	2.87622
k141_6500	795	3.44186	3.44186	0.4116
k141_2327	975	5.10182	5.10182	2.52602
k141_6501	3863	4.96849	4.96849	6.66417
k141_225	6758	4.5569	4.5569	3.18525
k141_6502	441	2.41581	2.41581	1.1403
k141_6503	342	3.15104	3.15104	1.05037
k141_4429	8168	4.46209	4.46209	3.2783
k141_4430	335	3.52432	3.52432	1.50076
k141_226	1140	6.16465	6.16465	6.34395
k141_4431	418	1.75746	1.75746	0.91099
k141_6504	917	4.05867	4.05867	3.2929
k141_2328	4814	4.6295	4.6295	3.62898
k141_2329	501	2.11396	2.11396	0.421261
k141_2330	593	2.41761	2.41761	2.00846
k141_2331	473	1.40248	1.40248	0.241236
k141_2332	344	1.59278	1.59278	0.253004
k141_227	2386	5.47853	5.47853	4.48499
k141_4432	2601	4.22154	4.22154	3.53745
k141_2333	942	3.36995	3.36995	1.39394
k141_6505	2590	4.93238	4.93238	4.16878
k141_228	372	5.53153	5.53153	2.39493
k141_4433	474	3.94136	3.94136	0.724104
k141_229	516	3.78962	3.78962	1.22411
k141_4434	660	4.44314	4.44314	1.8111
k141_230	388	3.03782	3.03782	0.45004
k141_231	381	1.85714	1.85714	0.122981
k141_6506	1704	4.77992	4.77992	3.48665
k141_232	621	3.99575	3.99575	1.76168
k141_233	306	3.95513	3.95513	2.41733
k141_2334	3074	4.19049	4.19049	3.02528
k141_4435	2046	4.36445	4.36445	2.90299
k141_4436	604	1.89427	1.89427	0.36849
k141_2335	706	5.16367	5.16367	5.08847
k141_4437	337	5.13369	5.13369	1.49278
k141_2336	813	2.67722	2.67722	0.892633
k141_4438	689	2.10575	2.10575	0.340098
k141_4439	747	2.53099	2.53099	0.930664
k141_6507	3488	9.27951	9.27951	50.872
k141_4440	430	4.21071	4.21071	0.876588
k141_6508	896	3.87668	3.87668	2.68812
k141_6509	2661	3.94863	3.94863	2.44319
k141_2337	4405	4.45899	4.45899	3.15685
k141_4441	3723	4.60285	4.60285	4.56704
k141_234	6979	4.4396	4.4396	3.94474
k141_6510	837	4.18195	4.18195	2.11116
k141_6511	320	3.08235	3.08235	0.916255
k141_235	369	2.46119	2.46119	0.28633
k141_236	506	8.45786	8.45786	17.2855
k141_237	608	5.25327	5.25327	1.5681
k141_4442	1961	3.94754	3.94754	1.96689
k141_238	412	1.15649	1.15649	0.132506
k141_4443	1445	5.58996	5.58996	4.92525
k141_2338	3934	4.64852	4.64852	4.39298
k141_239	2073	4.19657	4.19657	3.0321
k141_4444	589	1.92255	1.92255	0.578463
k141_2339	571	2.38717	2.38717	0.37593
k141_240	1082	4.26717	4.26717	3.02091
k141_6512	6353	4.48251	4.48251	4.62988
k141_6513	343	2.32124	2.32124	0.656681
k141_6514	592	1.91629	1.91629	0.435152
k141_241	3020	3.70348	3.70348	1.78205
k141_6515	332	1.59341	1.59341	0.242608
k141_4445	4462	3.35227	3.35227	1.40147
k141_2340	4424	5.53182	5.53182	8.92495
k141_6516	1154	3.87948	3.87948	2.38926
k141_2341	1928	4.6676	4.6676	5.82811
k141_2342	456	2.47059	2.47059	0.577819
k141_242	3082	5.3646	5.3646	5.19255
k141_4446	3487	4.97992	4.97992	7.87524
k141_243	514	3.31319	3.31319	5.17439
k141_244	366	2.47222	2.47222	0.250388
k141_2343	1255	3.42353	3.42353	1.72262
k141_4447	736	3.19113	3.19113	0.739477
k141_245	475	1.39692	1.39692	0.240113
k141_246	657	2.43393	2.43393	0.455606
k141_2344	1098	3.04008	3.04008	1.19164
k141_2345	310	1.68125	1.68125	0.218514
k141_4448	1592	4.41054	4.41054	1.5024
k141_6517	4648	4.92997	4.92997	4.55846
k141_2346	560	1.98537	1.98537	0.933771
k141_2347	499	1.30086	1.30086	0.210947
k141_2348	600	4.38222	4.38222	2.43265
k141_247	2078	4.47251	4.47251	3.02467
k141_2349	414	3.63636	3.63636	0.597304
k141_4449	1438	4.22748	4.22748	2.4587
k141_248	446	1.53378	1.53378	0.249702
k141_6518	1796	4.22539	4.22539	3.85736
k141_249	321	5.7076	5.7076	2.26694
k141_2350	1192	4.53359	4.53359	3.41336
k141_250	810	3.03182	3.03182	1.59686
k141_251	331	1.63536	1.63536	0.232965
k141_4450	1651	3.54497	3.54497	2.0108
k141_6519	2455	4.66074	4.66074	2.84751
k141_2351	2012	4.3985	4.3985	3.08343
k141_6520	411	2.95019	2.95019	1.20136
k141_2352	483	2.14114	2.14114	0.434838
k141_6521	389	1.80335	1.80335	0.158644
k141_6522	332	1.66484	1.66484	0.22406
k141_6523	924	2.4199	2.4199	0.450882
k141_4451	3046	5.38432	5.38432	3.99006
k141_2353	1588	4.26704	4.26704	2.80131
k141_252	3632	5.00258	5.00258	4.8397
k141_2354	483	1.36336	1.36336	0.232028
k141_6524	867	3.57601	3.57601	1.33953
k141_6525	411	2.34866	2.34866	0.251046
k141_4452	1357	4.14416	4.14416	4.49994
k141_253	1795	3.69119	3.69119	2.20263
k141_4453	803	6.85299	6.85299	2.76976
k141_4454	321	1.65497	1.65497	0.227314
k141_6526	1830	5.1125	5.1125	5.5889
k141_2355	2670	4.35278	4.35278	3.75841
k141_254	1217	4.05436	4.05436	2.84883
k141_2356	208	0	0	0
k141_255	517	1.6485	1.6485	0.22857
k141_4455	2645	4.93747	4.93747	4.17332
k141_4456	320	1.74706	1.74706	0.19008
k141_256	1510	5.04706	5.04706	3.52832
k141_257	371	1.54751	1.54751	0.248869
k141_4457	400	3.128	3.128	0.280739
k141_4458	463	1.45048	1.45048	0.248341
k141_4459	306	2.61538	2.61538	0.289827
k141_2357	2740	4.69459	4.69459	3.23654
k141_4460	512	3.68232	3.68232	1.10379
k141_6527	3894	4.51362	4.51362	2.55657
k141_4461	558	4.54902	4.54902	2.11552
k141_4462	301	1.62914	1.62914	0.234879
k141_6528	560	4.15122	4.15122	2.84261
k141_2358	1123	4.35971	4.35971	3.3005
k141_6529	353	2.61084	2.61084	0.238892
k141_258	2371	4.76002	4.76002	5.08423
k141_259	421	3.95203	3.95203	0.460653
k141_6530	973	4.32321	4.32321	2.92704
k141_4463	1370	3.97213	3.97213	2.01398
k141_4464	307	2.75796	2.75796	0.479504
k141_6531	383	1.76395	1.76395	0.181109
k141_260	469	2.24138	2.24138	0.183691
k141_261	320	1.62353	1.62353	0.23613
k141_262	730	4.08276	4.08276	3.6477
k141_4465	1254	3.61322	3.61322	0.908292
k141_263	368	1.38991	1.38991	0.238976
k141_6532	1316	5.58319	5.58319	7.91026
k141_2359	2823	4.27086	4.27086	3.42809
k141_264	520	4.77027	4.77027	5.69505
k141_2360	348	2.58586	2.58586	0.325078
k141_2361	320	1.74706	1.74706	0.190081
k141_265	552	1.30348	1.30348	0.456298
k141_4466	1173	4.77028	4.77028	2.28475
k141_2362	469	3.11912	3.11912	0.545513
k141_266	636	4.71605	4.71605	2.86766
k141_6533	1436	4.37558	4.37558	1.82537
k141_2363	668	2.95753	2.95753	1.13939
k141_6534	485	2.72239	2.72239	0.644259
k141_2364	428	2.05036	2.05036	0.221282
k141_2365	409	1.58301	1.58301	0.244051
k141_2366	339	3.37037	3.37037	0.574862
k141_4467	1750	5.05937	5.05937	4.65874
k141_267	1785	4.27462	4.27462	2.26911
k141_2367	872	2.70914	2.70914	1.26618
k141_268	346	2.16837	2.16837	0.171507
k141_269	457	4.91857	4.91857	0.852824
k141_2368	795	2.71938	2.71938	0.798459
k141_4468	1557	4.34186	4.34186	5.25074
k141_270	655	4.48119	4.48119	1.16681
k141_2369	566	1.81731	1.81731	0.501484
k141_4469	471	3.31153	3.31153	1.0464
k141_4470	389	2.11297	2.11297	0.512394
k141_4471	419	2.86989	2.86989	0.88226
k141_6535	3404	4.66841	4.66841	3.9401
k141_271	1311	3.35917	3.35917	0.968302
k141_2370	1288	4.5	4.5	3.23351
k141_2371	637	2.84394	2.84394	0.819215
k141_272	801	4.06452	4.06452	0.641988
k141_273	542	4.64031	4.64031	1.38692
k141_4472	1836	5.09905	5.09905	3.70829
k141_6536	3255	5.39581	5.39581	6.9313
k141_6537	397	5.2834	5.2834	3.30147
k141_6538	372	2.71171	2.71171	0.613345
k141_4473	3088	4.63138	4.63138	4.35942
k141_6539	1288	4.16432	4.16432	3.69065
k141_2372	4743	4.64315	4.64315	4.40428
k141_2373	477	4.76147	4.76147	1.34783
k141_2374	1970	6.05879	6.05879	5.78381
k141_2375	491	2.78006	2.78006	1.44854
k141_4474	3837	4.4326	4.4326	3.05838
k141_2376	346	2.10714	2.10714	0.619232
k141_2377	320	3.09412	3.09412	0.937834
k141_274	8594	5.27996	5.27996	4.15671
k141_2378	3030	4.28403	4.28403	3.6574
k141_2379	314	1.84756	1.84756	0.129994
k141_275	2120	4.95482	4.95482	4.97663
k141_2380	566	2.95433	2.95433	0.747309
k141_4475	4222	4.16749	4.16749	3.04931
k141_6540	8051	4.31717	4.31717	4.23512
k141_6541	467	5.50158	5.50158	2.78877
k141_4476	1421	5.77655	5.77655	4.34846
k141_2381	2256	3.86087	3.86087	3.92414
k141_2382	627	2.60377	2.60377	0.609482
k141_4477	603	3.60706	3.60706	0.92048
k141_2383	405	3.87451	3.87451	1.82671
k141_4478	500	2.47429	2.47429	0.794467
k141_276	3690	5.17232	5.17232	4.02231
